date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:22:35	42299/42299	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jan%202025%2015:23:28%20GMT	https://growstudio-template.webflow.io/service-post/media-strategy	C:/My%20Web%20Sites/Triwiz%20Project/growstudio-template.webflow.io/service-post/media-strategy.html	(from https://growstudio-template.webflow.io/home)
14:22:35	41503/41503	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Jan%202025%2005:27:56%20GMT	https://growstudio-template.webflow.io/blog-posts/boost-your-brand-with-digital-marketing-trends	C:/My%20Web%20Sites/Triwiz%20Project/growstudio-template.webflow.io/blog-posts/boost-your-brand-with-digital-marketing-trends.html	(from https://growstudio-template.webflow.io/home)
14:22:35	40232/40232	---MCZ	200	added ('OK')	text/html	date:Sat,%2011%20Jan%202025%2017:57:37%20GMT	https://growstudio-template.webflow.io/contact	C:/My%20Web%20Sites/Triwiz%20Project/growstudio-template.webflow.io/contact.html	(from https://growstudio-template.webflow.io/home)
14:22:35	50703/50703	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Jan%202025%2005:53:51%20GMT	https://growstudio-template.webflow.io/template-pages/style-guide	C:/My%20Web%20Sites/Triwiz%20Project/growstudio-template.webflow.io/template-pages/style-guide.html	(from https://growstudio-template.webflow.io/home)
14:22:36	6444/6444	---M--	502	error ('Bad%20Gateway')	text/html	date:Mon,%2020%20Jan%202025%2008:49:51%20GMT	https://growstudio-template.webflow.io/template-pages/license	C:/My%20Web%20Sites/Triwiz%20Project/growstudio-template.webflow.io/template-pages/license	(from https://growstudio-template.webflow.io/home)
14:22:36	35912/35912	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Jan%202025%2001:22:46%20GMT	https://growstudio-template.webflow.io/template-pages/changelog	C:/My%20Web%20Sites/Triwiz%20Project/growstudio-template.webflow.io/template-pages/changelog.html	(from https://growstudio-template.webflow.io/home)
14:22:36	6444/6444	---M--	502	error ('Bad%20Gateway')	text/html	date:Mon,%2020%20Jan%202025%2008:49:51%20GMT	https://growstudio-template.webflow.io/401	C:/My%20Web%20Sites/Triwiz%20Project/growstudio-template.webflow.io/401	(from https://growstudio-template.webflow.io/home)
14:22:37	4049/4049	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Jan%202025%2001:22:49%20GMT	https://growstudio-template.webflow.io/404	C:/My%20Web%20Sites/Triwiz%20Project/growstudio-template.webflow.io/404.html	(from https://growstudio-template.webflow.io/home)
14:22:37	6444/6444	---M--	502	error ('Bad%20Gateway')	text/html	date:Mon,%2020%20Jan%202025%2008:49:52%20GMT	https://growstudio-template.webflow.io/checkout	C:/My%20Web%20Sites/Triwiz%20Project/growstudio-template.webflow.io/checkout	(from https://growstudio-template.webflow.io/home)
14:22:37	11552/11552	---M--	200	added ('OK')	image/jpeg	etag:%2269fe4666ac304a3c244ad08e532e3b72%22	https://cdn.prod.website-files.com/6716051c7e279a14d3641f31/671fad9d2dd127af91ef6aad_drives-image-01.jpg	C:/My%20Web%20Sites/Triwiz%20Project/cdn.prod.website-files.com/6716051c7e279a14d3641f31/671fad9d2dd127af91ef6aad_drives-image-01.jpg	(from https://growstudio-template.webflow.io/home)
14:22:37	10223/10223	---M--	200	added ('OK')	image/jpeg	etag:%2280beab5609be9260eb39e7acc900d4c7%22	https://cdn.prod.website-files.com/6716051c7e279a14d3641f31/671fad9c2dd127af91ef6a78_drives-image-02.jpg	C:/My%20Web%20Sites/Triwiz%20Project/cdn.prod.website-files.com/6716051c7e279a14d3641f31/671fad9c2dd127af91ef6a78_drives-image-02.jpg	(from https://growstudio-template.webflow.io/home)
14:22:38	18926/18926	---M--	200	added ('OK')	image/jpeg	etag:%2211c0d605432d3c808014ee818f3e7832%22	https://cdn.prod.website-files.com/6716051c7e279a14d3641f31/671fad9c2dd127af91ef6a93_drives-image-03.jpg	C:/My%20Web%20Sites/Triwiz%20Project/cdn.prod.website-files.com/6716051c7e279a14d3641f31/671fad9c2dd127af91ef6a93_drives-image-03.jpg	(from https://growstudio-template.webflow.io/home)
14:22:38	63313/63313	---M--	200	added ('OK')	image/jpeg	etag:%22c09deae13c715560e4c3faaf71367bcb%22	https://cdn.prod.website-files.com/6716051c7e279a14d3641f31/671fad9d2dd127af91ef6aed_drives-image-04.jpg	C:/My%20Web%20Sites/Triwiz%20Project/cdn.prod.website-files.com/6716051c7e279a14d3641f31/671fad9d2dd127af91ef6aed_drives-image-04.jpg	(from https://growstudio-template.webflow.io/home)
14:22:38	42095/42095	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Jan%202025%2004:28:34%20GMT	https://growstudio-template.webflow.io/service-post/email-marketing	C:/My%20Web%20Sites/Triwiz%20Project/growstudio-template.webflow.io/service-post/email-marketing.html	(from https://growstudio-template.webflow.io/home)
14:22:39	42113/42113	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Jan%202025%2016:59:47%20GMT	https://growstudio-template.webflow.io/service-post/affilate-marketing	C:/My%20Web%20Sites/Triwiz%20Project/growstudio-template.webflow.io/service-post/affilate-marketing.html	(from https://growstudio-template.webflow.io/home)
14:22:39	42130/42130	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Jan%202025%2023:06:59%20GMT	https://growstudio-template.webflow.io/service-post/marketing-analytics	C:/My%20Web%20Sites/Triwiz%20Project/growstudio-template.webflow.io/service-post/marketing-analytics.html	(from https://growstudio-template.webflow.io/home)
14:22:39	42105/42105	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Jan%202025%2000:34:03%20GMT	https://growstudio-template.webflow.io/service-post/content-marketing	C:/My%20Web%20Sites/Triwiz%20Project/growstudio-template.webflow.io/service-post/content-marketing.html	(from https://growstudio-template.webflow.io/home)
14:22:39	6444/6444	---M--	502	error ('Bad%20Gateway')	text/html	date:Mon,%2020%20Jan%202025%2008:49:54%20GMT	https://growstudio-template.webflow.io/service-post/mobile-marketing	C:/My%20Web%20Sites/Triwiz%20Project/growstudio-template.webflow.io/service-post/mobile-marketing	(from https://growstudio-template.webflow.io/home)
14:22:40	28486/28486	---M--	200	added ('OK')	image/jpeg	etag:%22944a8cdf9b6b953848d8a2fe3e6acb67%22	https://cdn.prod.website-files.com/6717bc853e61bfe8e07aeef1/671d11d979fab7c290da73a6_work-image-6.jpg	C:/My%20Web%20Sites/Triwiz%20Project/cdn.prod.website-files.com/6717bc853e61bfe8e07aeef1/671d11d979fab7c290da73a6_work-image-6.jpg	(from https://growstudio-template.webflow.io/home)
14:22:40	6444/6444	---M--	502	error ('Bad%20Gateway')	text/html	date:Mon,%2020%20Jan%202025%2008:49:55%20GMT	https://growstudio-template.webflow.io/work-posts/ecosphere-solutions	C:/My%20Web%20Sites/Triwiz%20Project/growstudio-template.webflow.io/work-posts/ecosphere-solutions	(from https://growstudio-template.webflow.io/home)
14:22:40	98315/98315	---M--	200	added ('OK')	image/jpeg	etag:%224e0a9ff5637a94ccdb65ba4deb8b7dcb%22	https://cdn.prod.website-files.com/6717bc853e61bfe8e07aeef1/671d11a56ed0314dd3f87a20_work-image-5.jpg	C:/My%20Web%20Sites/Triwiz%20Project/cdn.prod.website-files.com/6717bc853e61bfe8e07aeef1/671d11a56ed0314dd3f87a20_work-image-5.jpg	(from https://growstudio-template.webflow.io/home)
14:22:41	39161/39161	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Jan%202025%2011:34:30%20GMT	https://growstudio-template.webflow.io/work-posts/digital-pulse-lab	C:/My%20Web%20Sites/Triwiz%20Project/growstudio-template.webflow.io/work-posts/digital-pulse-lab.html	(from https://growstudio-template.webflow.io/home)
14:22:41	105862/105862	---M--	200	added ('OK')	image/jpeg	etag:%228fb952d1dd9cb15f76221bcbfa7d6515%22	https://cdn.prod.website-files.com/6717bc853e61bfe8e07aeef1/671d11670f6b41c5c4b8af67_work-image-4.jpg	C:/My%20Web%20Sites/Triwiz%20Project/cdn.prod.website-files.com/6717bc853e61bfe8e07aeef1/671d11670f6b41c5c4b8af67_work-image-4.jpg	(from https://growstudio-template.webflow.io/home)
14:22:41	39022/39022	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Jan%202025%2015:20:49%20GMT	https://growstudio-template.webflow.io/work-posts/visionary-vibe	C:/My%20Web%20Sites/Triwiz%20Project/growstudio-template.webflow.io/work-posts/visionary-vibe.html	(from https://growstudio-template.webflow.io/home)
14:22:41	36592/36592	---M--	200	added ('OK')	image/jpeg	etag:%22643b92baf4a5f56fe565c22470a8d108%22	https://cdn.prod.website-files.com/6717bc853e61bfe8e07aeef1/671d112d97b8dcb9cbdd22ba_work-image-3.jpg	C:/My%20Web%20Sites/Triwiz%20Project/cdn.prod.website-files.com/6717bc853e61bfe8e07aeef1/671d112d97b8dcb9cbdd22ba_work-image-3.jpg	(from https://growstudio-template.webflow.io/home)
14:22:41	18356/18356	---M--	200	added ('OK')	image/jpeg	etag:%22fd9e8606bf75558bb0b5cb95e9ef5bca%22	https://cdn.prod.website-files.com/6717bc853e61bfe8e07aeef1/67191d94301d5c96c307496c_blog-image-6.jpg	C:/My%20Web%20Sites/Triwiz%20Project/cdn.prod.website-files.com/6717bc853e61bfe8e07aeef1/67191d94301d5c96c307496c_blog-image-6.jpg	(from https://growstudio-template.webflow.io/home)
14:22:41	54290/54290	---M--	200	added ('OK')	image/jpeg	etag:%220ebe2c5f54e30e932df882f219b19bcd%22	https://cdn.prod.website-files.com/6717bc853e61bfe8e07aeef1/67191d47e6909827c6aa6e4d_blog-image-5.jpg	C:/My%20Web%20Sites/Triwiz%20Project/cdn.prod.website-files.com/6717bc853e61bfe8e07aeef1/67191d47e6909827c6aa6e4d_blog-image-5.jpg	(from https://growstudio-template.webflow.io/home)
14:22:42	6444/6444	---M--	502	error ('Bad%20Gateway')	text/html	date:Mon,%2020%20Jan%202025%2008:49:57%20GMT	https://growstudio-template.webflow.io/blog-posts/digital-marketing-top-key-tips-for-beginners	C:/My%20Web%20Sites/Triwiz%20Project/growstudio-template.webflow.io/blog-posts/digital-marketing-top-key-tips-for-beginners	(from https://growstudio-template.webflow.io/home)
14:22:42	28183/28183	---M--	200	added ('OK')	image/jpeg	etag:%22c1fbaff6b15dcf00a495572b8a96cf84%22	https://cdn.prod.website-files.com/6717bc853e61bfe8e07aeef1/67191cc4049b89fff417be9c_blog-image-4.jpg	C:/My%20Web%20Sites/Triwiz%20Project/cdn.prod.website-files.com/6717bc853e61bfe8e07aeef1/67191cc4049b89fff417be9c_blog-image-4.jpg	(from https://growstudio-template.webflow.io/home)
14:22:43	41457/41457	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Jan%202025%2002:26:51%20GMT	https://growstudio-template.webflow.io/blog-posts/mastering-digital-marketing-strategies-for-success	C:/My%20Web%20Sites/Triwiz%20Project/growstudio-template.webflow.io/blog-posts/mastering-digital-marketing-strategies-for-success.html	(from https://growstudio-template.webflow.io/home)
14:22:43	89476/89476	---MCZ	200	added ('OK')	application/javascript	etag:W/%22dc5e7f18c8d36ac1d3d4753a87c98d0a%22	https://d3e54v103j8qbb.cloudfront.net/js/jquery-3.5.1.min.dc5e7f18c8.js?site=6716051c7e279a14d3641f31	C:/My%20Web%20Sites/Triwiz%20Project/d3e54v103j8qbb.cloudfront.net/js/jquery-3.5.1.min.dc5e7f18c8d189.js	(from https://growstudio-template.webflow.io/home)
14:22:43	1652749/1652749	---M-Z	200	added ('OK')	text/javascript	etag:%22a2fcc99169f86eee4ad1ed45c909c332%22	https://cdn.prod.website-files.com/6716051c7e279a14d3641f31/js/webflow.963a62bc3.js	C:/My%20Web%20Sites/Triwiz%20Project/cdn.prod.website-files.com/6716051c7e279a14d3641f31/js/webflow.963a62bc3.js	(from https://growstudio-template.webflow.io/home)
14:22:43	24935/24935	---M--	200	added ('OK')	image/jpeg	etag:%22780cf7e19271e40f650ee8980dd6af6f%22	https://cdn.prod.website-files.com/6716051c7e279a14d3641f31/6716783d254504dacfaf9b0d_cta-bg.jpg	C:/My%20Web%20Sites/Triwiz%20Project/cdn.prod.website-files.com/6716051c7e279a14d3641f31/6716783d254504dacfaf9b0d_cta-bg.jpg	(from https://cdn.prod.website-files.com/6716051c7e279a14d3641f31/css/growstudio-template.webflow.490f057b0.css)
14:22:43	45820/45820	---M--	200	added ('OK')	image/jpeg	etag:%22e2defd2cea8c4c8eb6aa4ba5a51af927%22	https://cdn.prod.website-files.com/6716051c7e279a14d3641f31/671784c5a39e50656241023f_hero-bg.jpg	C:/My%20Web%20Sites/Triwiz%20Project/cdn.prod.website-files.com/6716051c7e279a14d3641f31/671784c5a39e50656241023f_hero-bg.jpg	(from https://cdn.prod.website-files.com/6716051c7e279a14d3641f31/css/growstudio-template.webflow.490f057b0.css)
14:22:44	40862/40862	---M--	200	added ('OK')	image/jpeg	etag:%2267c39bba5cd3142885a258c50cfb1841%22	https://cdn.prod.website-files.com/6716051c7e279a14d3641f31/67202ac2119fb7e0980b8236_service-bg.jpg	C:/My%20Web%20Sites/Triwiz%20Project/cdn.prod.website-files.com/6716051c7e279a14d3641f31/67202ac2119fb7e0980b8236_service-bg.jpg	(from https://cdn.prod.website-files.com/6716051c7e279a14d3641f31/css/growstudio-template.webflow.490f057b0.css)
14:22:44	16719/16719	---M--	200	added ('OK')	image/jpeg	etag:%2207d6aa0adc2020efe27e44566c69f904%22	https://cdn.prod.website-files.com/6716051c7e279a14d3641f31/6720b5450c3379f320f89469_Slider-bg.jpg	C:/My%20Web%20Sites/Triwiz%20Project/cdn.prod.website-files.com/6716051c7e279a14d3641f31/6720b5450c3379f320f89469_Slider-bg.jpg	(from https://cdn.prod.website-files.com/6716051c7e279a14d3641f31/css/growstudio-template.webflow.490f057b0.css)
14:22:44	91109/91109	---M--	200	added ('OK')	image/jpeg	etag:%22eba9434d97ef6e681d228b7ce0852318%22	https://cdn.prod.website-files.com/6716051c7e279a14d3641f31/671792ac952a632e3ebc78ed_counter-shape.jpg	C:/My%20Web%20Sites/Triwiz%20Project/cdn.prod.website-files.com/6716051c7e279a14d3641f31/671792ac952a632e3ebc78ed_counter-shape.jpg	(from https://cdn.prod.website-files.com/6716051c7e279a14d3641f31/css/growstudio-template.webflow.490f057b0.css)
14:22:45	131496/131496	---M--	200	added ('OK')	image/jpeg	etag:%22080f27c850a4f4d1c6d268f04868ea77%22	https://cdn.prod.website-files.com/6716051c7e279a14d3641f31/671e525584930b90af970354_vedio-image.jpg	C:/My%20Web%20Sites/Triwiz%20Project/cdn.prod.website-files.com/6716051c7e279a14d3641f31/671e525584930b90af970354_vedio-image.jpg	(from https://growstudio-template.webflow.io/about)
14:22:45	26168/26168	---M--	200	added ('OK')	image/jpeg	etag:%228ccce2681bd13f38f5d02f703ed4b69f%22	https://cdn.prod.website-files.com/6716051c7e279a14d3641f31/671fa2e0421184115de3aa75_honors-image-01.jpg	C:/My%20Web%20Sites/Triwiz%20Project/cdn.prod.website-files.com/6716051c7e279a14d3641f31/671fa2e0421184115de3aa75_honors-image-01.jpg	(from https://growstudio-template.webflow.io/about)
14:22:45	50472/50472	---M--	200	added ('OK')	image/jpeg	etag:%22dbd705e8cae5e2124be90136b251e9b8%22	https://cdn.prod.website-files.com/6716051c7e279a14d3641f31/671fa2e0421184115de3aaa0_honors-image-02.jpg	C:/My%20Web%20Sites/Triwiz%20Project/cdn.prod.website-files.com/6716051c7e279a14d3641f31/671fa2e0421184115de3aaa0_honors-image-02.jpg	(from https://growstudio-template.webflow.io/about)
14:22:45	49670/49670	---M--	200	added ('OK')	image/jpeg	etag:%22b189cb2167437143b2c41457ec141cee%22	https://cdn.prod.website-files.com/6716051c7e279a14d3641f31/671fa2e1421184115de3aab2_honors-image-03.jpg	C:/My%20Web%20Sites/Triwiz%20Project/cdn.prod.website-files.com/6716051c7e279a14d3641f31/671fa2e1421184115de3aab2_honors-image-03.jpg	(from https://growstudio-template.webflow.io/about)
14:22:45	45018/45018	---M--	200	added ('OK')	image/jpeg	etag:%225b52f2791b97274b123626ed2705217d%22	https://cdn.prod.website-files.com/6716051c7e279a14d3641f31/671fa2e1421184115de3aad5_honors-image-04.jpg	C:/My%20Web%20Sites/Triwiz%20Project/cdn.prod.website-files.com/6716051c7e279a14d3641f31/671fa2e1421184115de3aad5_honors-image-04.jpg	(from https://growstudio-template.webflow.io/about)
14:22:46	35790/35790	---M--	200	added ('OK')	image/jpeg	etag:%22f73fe0fa6cd3f47067c7d20f54d21a29%22	https://cdn.prod.website-files.com/6716051c7e279a14d3641f31/671e2db557ff4ac8d1f922ff_team-image-4.jpg	C:/My%20Web%20Sites/Triwiz%20Project/cdn.prod.website-files.com/6716051c7e279a14d3641f31/671e2db557ff4ac8d1f922ff_team-image-4.jpg	(from https://growstudio-template.webflow.io/about)
14:22:46	37423/37423	---M--	200	added ('OK')	image/jpeg	etag:%22dacaf01cec68e849f587fb0a59c0f3bb%22	https://cdn.prod.website-files.com/6716051c7e279a14d3641f31/671e2db41b6a9d23983ef8b6_team-image-3.jpg	C:/My%20Web%20Sites/Triwiz%20Project/cdn.prod.website-files.com/6716051c7e279a14d3641f31/671e2db41b6a9d23983ef8b6_team-image-3.jpg	(from https://growstudio-template.webflow.io/about)
14:22:46	49648/49648	---M--	200	added ('OK')	image/jpeg	etag:%22640d9d8d46b6a14a206d843c3c3e3a10%22	https://cdn.prod.website-files.com/6716051c7e279a14d3641f31/671e2db4152a21c91a59c76d_team-image-2.jpg	C:/My%20Web%20Sites/Triwiz%20Project/cdn.prod.website-files.com/6716051c7e279a14d3641f31/671e2db4152a21c91a59c76d_team-image-2.jpg	(from https://growstudio-template.webflow.io/about)
14:22:46	52314/52314	---M--	200	added ('OK')	image/jpeg	etag:%223ef92209bcfc6d4926f1c81c4bb92e13%22	https://cdn.prod.website-files.com/6716051c7e279a14d3641f31/671e2db499e31438b2b09f11_team-image-1.jpg	C:/My%20Web%20Sites/Triwiz%20Project/cdn.prod.website-files.com/6716051c7e279a14d3641f31/671e2db499e31438b2b09f11_team-image-1.jpg	(from https://growstudio-template.webflow.io/about)
14:22:47	39112/39112	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Jan%202025%2018:13:09%20GMT	https://growstudio-template.webflow.io/work-posts/neuralab	C:/My%20Web%20Sites/Triwiz%20Project/growstudio-template.webflow.io/work-posts/neuralab.html	(from https://growstudio-template.webflow.io/works)
14:22:47	40188/40188	---M--	200	added ('OK')	image/jpeg	etag:%2277c268cf1912f8de25962adb917a56aa%22	https://cdn.prod.website-files.com/6717bc853e61bfe8e07aeef1/671d10d397b8dcb9cbdcd7f1_work-image-2.jpg	C:/My%20Web%20Sites/Triwiz%20Project/cdn.prod.website-files.com/6717bc853e61bfe8e07aeef1/671d10d397b8dcb9cbdcd7f1_work-image-2.jpg	(from https://growstudio-template.webflow.io/works)
14:22:47	6444/6444	---M--	502	error ('Bad%20Gateway')	text/html	date:Mon,%2020%20Jan%202025%2008:50:02%20GMT	https://growstudio-template.webflow.io/work-posts/pixelwave	C:/My%20Web%20Sites/Triwiz%20Project/growstudio-template.webflow.io/work-posts/pixelwave	(from https://growstudio-template.webflow.io/works)
14:22:48	37360/37360	---M--	200	added ('OK')	image/jpeg	etag:%222f58345a6a47416859b7fafc27ded22f%22	https://cdn.prod.website-files.com/6717bc853e61bfe8e07aeef1/671d09b3faeb119d8d5097a8_work-image-1.jpg	C:/My%20Web%20Sites/Triwiz%20Project/cdn.prod.website-files.com/6717bc853e61bfe8e07aeef1/671d09b3faeb119d8d5097a8_work-image-1.jpg	(from https://growstudio-template.webflow.io/works)
14:22:48	43872/43872	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Jan%202025%2021:13:13%20GMT	https://growstudio-template.webflow.io/blog-category/marketing	C:/My%20Web%20Sites/Triwiz%20Project/growstudio-template.webflow.io/blog-category/marketing.html	(from https://growstudio-template.webflow.io/blogs)
14:22:48	41784/41784	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Jan%202025%2000:41:55%20GMT	https://growstudio-template.webflow.io/blog-category/analysis	C:/My%20Web%20Sites/Triwiz%20Project/growstudio-template.webflow.io/blog-category/analysis.html	(from https://growstudio-template.webflow.io/blogs)
14:22:48	39470/39470	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Jan%202025%2006:14:47%20GMT	https://growstudio-template.webflow.io/blog-category/design	C:/My%20Web%20Sites/Triwiz%20Project/growstudio-template.webflow.io/blog-category/design.html	(from https://growstudio-template.webflow.io/blogs)
14:22:48	11867/11867	---M--	200	added ('OK')	image/jpeg	etag:%224706d919506fd4f9497efa3dd026672a%22	https://cdn.prod.website-files.com/6717bc853e61bfe8e07aeef1/67191c3dc3313392487d9dcf_blog-image-3.jpg	C:/My%20Web%20Sites/Triwiz%20Project/cdn.prod.website-files.com/6717bc853e61bfe8e07aeef1/67191c3dc3313392487d9dcf_blog-image-3.jpg	(from https://growstudio-template.webflow.io/blogs)
14:22:49	41441/41441	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Jan%202025%2007:26:42%20GMT	https://growstudio-template.webflow.io/blog-posts/how-to-create-a-winning-digital-marketing-plan	C:/My%20Web%20Sites/Triwiz%20Project/growstudio-template.webflow.io/blog-posts/how-to-create-a-winning-digital-marketing-plan.html	(from https://growstudio-template.webflow.io/blogs)
14:22:49	18389/18389	---M--	200	added ('OK')	image/jpeg	etag:%2200a62881897bc8d513f96a3a1ffa0683%22	https://cdn.prod.website-files.com/6717bc853e61bfe8e07aeef1/67191ba1a3671f3583c2acb9_blog-image-2.jpg	C:/My%20Web%20Sites/Triwiz%20Project/cdn.prod.website-files.com/6717bc853e61bfe8e07aeef1/67191ba1a3671f3583c2acb9_blog-image-2.jpg	(from https://growstudio-template.webflow.io/blogs)
14:22:49	41493/41493	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Jan%202025%2021:13:12%20GMT	https://growstudio-template.webflow.io/blog-posts/the-future-of-digital-marketing-trends-you-cant-ignore	C:/My%20Web%20Sites/Triwiz%20Project/growstudio-template.webflow.io/blog-posts/the-future-of-digital-marketing-trends-you-cant-ignore.html	(from https://growstudio-template.webflow.io/blogs)
14:22:49	19050/19050	---M--	200	added ('OK')	image/jpeg	etag:%227435f3329777ed26d8aa8731213bd28e%22	https://cdn.prod.website-files.com/6717bc853e61bfe8e07aeef1/67190f66fb378f6f7e241d68_blog-image-1.jpg	C:/My%20Web%20Sites/Triwiz%20Project/cdn.prod.website-files.com/6717bc853e61bfe8e07aeef1/67190f66fb378f6f7e241d68_blog-image-1.jpg	(from https://growstudio-template.webflow.io/blogs)
14:22:50	41506/41506	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Jan%202025%2021:13:13%20GMT	https://growstudio-template.webflow.io/blog-posts/mastering-digital-marketing-to-boost-your-brands-online	C:/My%20Web%20Sites/Triwiz%20Project/growstudio-template.webflow.io/blog-posts/mastering-digital-marketing-to-boost-your-brands-online.html	(from https://growstudio-template.webflow.io/blogs)
14:22:50	41862/41862	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Jan%202025%2001:22:54%20GMT	https://growstudio-template.webflow.io/product/basic-plan	C:/My%20Web%20Sites/Triwiz%20Project/growstudio-template.webflow.io/product/basic-plan.html	(from https://growstudio-template.webflow.io/pricing)
14:22:50	41873/41873	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Jan%202025%2003:25:34%20GMT	https://growstudio-template.webflow.io/product/business-plan	C:/My%20Web%20Sites/Triwiz%20Project/growstudio-template.webflow.io/product/business-plan.html	(from https://growstudio-template.webflow.io/pricing)
14:22:51	41856/41856	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Jan%202025%2021:02:25%20GMT	https://growstudio-template.webflow.io/product/enterprise	C:/My%20Web%20Sites/Triwiz%20Project/growstudio-template.webflow.io/product/enterprise.html	(from https://growstudio-template.webflow.io/pricing)
14:22:51	33608/33608	---M--	200	added ('OK')	image/jpeg	etag:%229f356ebc479be2ee7336c5e8a5ada43c%22	https://cdn.prod.website-files.com/6717bc853e61bfe8e07aeef1/671d11e37dbddf2acd34619f_work-details-image-6.jpg	C:/My%20Web%20Sites/Triwiz%20Project/cdn.prod.website-files.com/6717bc853e61bfe8e07aeef1/671d11e37dbddf2acd34619f_work-details-image-6.jpg	(from https://growstudio-template.webflow.io/work-posts/nextgen-nexus)
